1.010271,0.9774352,0.195487,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,1.010271,,,,
2.020838,1.988093,0.3976186,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,2.020838,,,,
3.031586,2.999234,0.5998468,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,3.031586,,,,
4.041971,4.009213,0.8018427,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,4.041971,,,,
5.053355,5.019703,1.003941,,5.053355,0.03294118,0.006588237,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,5.053355,,,,
6.063107,0.6458328,0.1291666,,6.063107,1.044034,0.2088068,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,6.063107,,,,
7.073675,1.655947,0.3311895,,7.073675,2.054149,0.4108297,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,7.073675,,,,
8.084243,2.66644,0.5332881,,8.084243,3.064642,0.6129283,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,8.084243,,,,
9.094808,3.677359,0.7354717,,9.094808,4.075561,0.8151121,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,9.094808,,,,
10.10588,4.687696,0.9375392,,10.10588,5.085898,1.01718,,10.10588,0.0826229,0.01652458,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,10.10588,,,,
